INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
В группе больных, испытывающих выраженную тошноту, оказались выше частота и интенсивность мигренозных пароксизмов, вероятность <mark>возврата</mark> головной боли в 1-е сутки и тяжесть социально-бытовой дезадаптации.	1				beb84120-484a-44c5-8388-92bd8eca5e26	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
Использование полного списка координат домохозяйств сокращает время, необходимое для определения <mark>местоположения</mark> домохозяйств из случайной выборки.	1				6c1294dc-f6cc-4903-a147-6c64838df9ef	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
Доводы против просьб о самостоятельном сообщении респондентами своего статуса сводятся к тому, что ответы могут быть неточными и что вопросы о ВИЧ-статусе могут являться нарушением человеческих прав респондентов и усугубить стигматизацию и <mark>дискриминацию</mark>.	1				dfc62f73-5041-4808-a333-c655de2f6e38	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
Цель - представить клинико-рентгенологическую характеристику одонтогенных синуситов за период 2009-2014 гг. по данным <mark>отделения</mark> челюстно-лицевой хирургии городской клинической больницы #11 и отделения хирургической стоматологии Городской клинической стоматологической поликлиники #1 Омской области.	1				ce7975d2-124f-4209-ba55-f683414f2071	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
В ЛУ старых крыс на всех сроках наблюдения, в том числе и до операции, значительно увеличен объем соединительной ткани по сравнению с <mark>взрослыми</mark>.	3				36b5a815-b33d-4fcb-a7c5-fd3feb43f316	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
Тем не менее, в конце 2012 года наблюдался рост заболеваемости, который продолжился в 2013 <mark>году</mark>.	1				5486f894-6fea-440e-b797-9d22a0eaa7b2	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
ВКЭ является высокоинформативным методом исследования ТК, но с учетом особенностей методики и высокой <mark>стоимости</mark> технического обеспечения выполнять ее рекомендуется в соответствии с предлагаемым алгоритмом диагностики.	1				12dd78f2-b376-4ff7-b09d-71ee23abacd0	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
Маркировка продуктов питания и индивидуальное <mark>консультирование</mark> диетологов привели к снижению потребления примерно на 0,8 г/сут.	1				48ad0746-8af7-45b1-9ab4-8f7f627e141a	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
Полученные данные свидетельствуют о том, что забор <mark>сухожилий</mark> тонкой и полусухожильной мышц не оказывает существенного отрицательного влияния на силу сгибания голени при условии прохождения программы изокинетических тренировок.	3				ef7cb172-6f2f-4281-9d06-3a8894ee658d	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
Успехи и достижения в области нейронаук в связи с развитием нейровизуализационных, нейрохимических и геномных исследований ставят перед психиатрией ряд задач, определяющихся необходимостью разработки новых классификаций психических болезней (в первую очередь МКБ-11), уточнения клинических диагностических критериев и переосмысления <mark>сути</mark> ряда психических расстройств.	1				f69fc357-90f5-4c9c-bf83-76cf28a51932	00024b9b06--642fd4f8de55d10de8648643	91d882064c7ad10400e7cc174beb4ec2	2023-04-07T08:31:52.604	2023-04-07T08:32:12.211
