INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
Установлены особенности <mark>следов</mark> капель крови на влажной поверхности: неровные края в виде зубцов и полосовидных выступов, радиальные 'полоски просветления', переходящие в элементы разбрызгивания.	1				6f1907d2-b0c3-45f2-9340-8e61ac189eeb	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
<mark>Определение</mark> уровня тревоги, а также факторов, влияющих на ее развитие, у пациенток с раком молочной железы.	1				99d26ad5-b550-4446-a118-eb9b6cb83a2f	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
Анализ витреоретинального <mark>интерфейса</mark> выявил высокую распространенность витреомакулярной адгезии у пациентов с сочетанием ретикулярных псевдодруз и кутикулярных друз.	3				690c5ca0-a2c4-401b-b594-f3cd2a912b7f	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
За последние 5 лет (2013-2017 гг.) в <mark>Институте</mark> нейрохирургии обследованы и пролечены 286 пациентов с ДАВФ спинного мозга.	1				996bd588-f381-4da2-830a-c7d4b9b94985	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
Установлено, что сердечно-сосудистые нарушения коморбидны онкологической патологии достоверно чаще у лиц с признаками СК уже на <mark>стадии</mark> прекахексии, а суммарный показатель кардиальных нарушений у онкологических пациентов повышается по мере тяжести СК на этапах ее развития.	1				e0b38c69-5529-4e1b-8f7b-75e3a41cb588	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
Для установления этиологического фактора фульминантного сепсиса экспертами было проведено исследование материала <mark>вскрытия</mark> методом ПЦР.	1				299b5fd2-cf8f-46a5-9168-ca0c5ce3be0f	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
<mark>Модернизация</mark> системы здравоохранения, потребности общества, формирование единого образовательного пространства и единого системного подхода к эффективной подготовке кадров высшей квалификации по специальности 'Судебно-медицинская экспертиза', оптимизация образовательного процесса направлены на качественно новый уровень подготовки врачей - судебно-медицинских экспертов.	2				765ccac8-7497-4315-ae69-9c7477b117a2	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
Высказывается предположение о том, что СВС, долгожительство, а также частота насильственных смертей имеют отношение к процессам, связанным с <mark>творчеством</mark>.	2				a273463d-18a9-4384-a68c-975561697933	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
С точки зрения влияния на бюджет анализируемые лекарственные <mark>форм</mark>ы палиперидона обладают сходной фармакоэкономической эффективностью с преимуществом инъекционных форм длительного высвобождения, которые повышают приверженность пациентов с шизофренией терапии.	1				6dd36176-cc73-447a-b16d-7aaf6159bfbb	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
Описаны патологические процессы, происходящие в мышцах, <mark>сухожилиях</mark> и суставах, способные усугублять развитие спастичности и затруднять ее диагностику.	2				81c851b5-aa2b-4e45-a331-f29709e1df07	00024b9b13--642fd762fcf99b3fe7a01870	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:42:10.388	2023-04-07T08:42:29.309
У 10% этих новорожденных авторы попросили медицинских сестер проверить сведения журналов учета родильных <mark>залов</mark> об окружности головы.	1				d0dcdd59-ce21-4527-9995-60dcd149ad9c	00024b9b13--642fd775dc4be92e38c2df4b	81009980f3c194f0032fc4c0d1fdb162	2023-04-07T08:42:29.280	2023-04-07T08:42:47.912
Полученные данные корреляционного анализа подтверждают сильную причинно-следственную взаимосвязь между заболеваемостью верхних дыхательных путей (аллергическим и катаральным ринитом, хроническим фарингитом, синуситом, воспалительными заболеваниями миндалин и аденоидных вегетаций), снижением местной иммунореактивности и показателем комплексного <mark>загрязнения</mark> атмосферного воздуха, в том числе наличием диоксида азота, фенола, взвешенных веществ в атмосфере населенных мест.	1				558483f1-9cfd-41f7-8573-0f7ea02b5d63	00024b9b13--642fd775dc4be92e38c2df4b	81009980f3c194f0032fc4c0d1fdb162	2023-04-07T08:42:29.280	2023-04-07T08:42:47.912
В некоторые годы <mark>ужесточение</mark> контроля за соблюдением правил дорожного движения и улучшение ситуации с общественным транспортом могли ассоциироваться с уменьшением количества происшествий и травм.	2				b85f25ad-c92b-438b-86ff-bd3a64bcac76	00024b9b13--642fd775dc4be92e38c2df4b	81009980f3c194f0032fc4c0d1fdb162	2023-04-07T08:42:29.280	2023-04-07T08:42:47.912
