INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
Цель <mark>работы</mark> - изучение влияния медико-социальных факторов на развитие заболеваний полости носа и околоносовых пазух, на степень удовлетворенности пациентов оказанной медицинской помощью.	1				ec6f7eb9-34b5-4f1d-9c4a-31118f12c086	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
<mark>Диагностику</mark> ГЭРБ проводили при помощи анализа симптомов, эзофагогастродуоденоскопии и 24-часового рН-мониторирования на основании рекомендаций Монреальского консенсуса.	2				dadbee31-0f2b-46a9-8c35-d9a86f191c25	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Из признаков отдаленной МТ в группе больных после высокодозной ХТ по программе mNHL-BFM-90 в отдаленном периоде наблюдений выявлены гипоклеточность КМ у 15 (38%) больных, <mark>сужение</mark> эритроидного и мегакариоцитарного ростков у 13 (33%) и 19 (48%) больных соответственно, выраженные вторичные изменения стромы у 17 (43%).	1				af7da474-5f04-4ecd-87cd-127e57bb45a0	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Комбинированные <mark>корректоры</mark> микробиоценоза кишечника - наиболее эффективные среди всех симбиотических препаратов.	2				c8ce396a-198e-4e01-8786-4cffd06a85d4	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Для этого авторы опирались на микроданные и отчеты опросов, описывающие для конкретных инструментов <mark>порядок</mark> расчета доли расходов на здравоохранение.	1				bd23e556-5129-42f7-b783-9f828baf693f	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
В исследование были включены 393 учащихся 7-10-х классов школ в возрасте 12-17 лет (средний 14,6±2,4 года), их родители и <mark>педагоги</mark> учебных заведений.	2				fd8c2415-d871-4ab6-b8a5-7ef892982b47	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Из 11 014 <mark>истцов</mark>, участвовавших в судебных разбирательствах с известными результатами, 7482 (67,9%) получили денежную компенсацию.	2				494d3331-6b0b-47c5-ae4e-8d611f5cfcfb	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Кроме того, обращает внимание резистентность соматопролактиномы к терапии, что указывает на ее агрессивный характер, в отсутствие четкой <mark>визуализации</mark> аденомы гипофиза по данным магнитно-резонансной томографии.	3				4411a127-a0ae-4b4c-bf30-8075f7bc7a87	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Различия в <mark>числе</mark> случаев измененной ткани легкого с мутациями гена р53 (не более 40%) и в числе с экспрессией белка р53, обнаруженные в 100%, свидетельствуют о многоуровневой регуляции функции гена р53 в клетке.	1				9a68cc78-1d34-40ac-9d07-1c6d03ef6de2	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Напротив, в ней показывается, как более продуманная разработка <mark>договоров</mark> может нейтрализовать угрозу для здоровья населения.	2				6cd3ef35-1320-43ab-90e2-97cc843abaf0	00024b9b23--642fd842c3f515219e828320	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:45:54.729	2023-04-07T08:46:19.226
Обследованы 82 студентки Сеченовского университета с избыточной массой тела и ожирением I <mark>степени</mark> в возрасте от 17 лет до 21 года, средний возраст 18,5±1,4 года.	1				7b10d30d-0b17-4cfb-aeee-04210e65568c	00024b9b23--642fd85fc3f515219e828738	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:46:23.121	2023-04-07T08:46:41.281
<mark>Несостоятельность</mark> анастомоза пищевода отмечена у 4 (22,2%) больных, сужение анастомоза пищевода - у 11 (61,1%), желудочно-пищеводный рефлюкс - у 14 (77,8%) детей.	2				ef471d25-5a6f-4518-8f8e-9099f208177c	00024b9b23--642fd85fc3f515219e828738	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:46:23.121	2023-04-07T08:46:41.281
<mark>Убежденность</mark> в наличии сильной общественной поддержки способна облегчить остроту симптомов ПТСР у жителей сельских районов Лаосской Народно-Демократической Республики, подорвавшихся на минах и НРБ.	2				749d7974-2a4c-4590-a7c3-5a4dd7caddd5	00024b9b23--642fd85fc3f515219e828738	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:46:23.121	2023-04-07T08:46:41.281
Изучение <mark>связи</mark> семейной структуры и особенностей реагирования на стресс у подростков-аддиктов.	1				3b78bca4-19b6-4848-b5eb-ccf42f2bd2b1	00024b9b23--642fd85fc3f515219e828738	4dee48a774de81e7ce7cb3cfd070f637	2023-04-07T08:46:23.121	2023-04-07T08:46:41.281
