INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
В качестве пунктов будущей повестки дня многосторонней торговой системы разные аналитики предлагают разнообразные <<торговые вопросы XXI <mark>века</mark>>>.	1				5dde1560-ee81-49a7-a6d2-67bc627d573e	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
Эту зону телесного <mark>угла</mark> определяют сегментами сферы, центр которой совпадает с исходным центром огня, а экватор параллелен поверхности земли.	3				da63cd3a-e96b-488b-a6a2-87a0a33fff11	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
48. <mark>Группа</mark> библиотечно-справочного обслуживания по правовым вопросам предоставляла юридическую информацию для внутренних и внешних пользователей, которым необходим доступ к материалам Трибунала и Механизма, включая их судебную практику.	2				d39ded99-42a7-4ac6-8134-1b659a2ae7ca	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
Что касается возможностей прохождения <mark>стажировки</mark>, то была продолжена Долгосрочная программа стипендий Организации Объединенных Наций/Японии для изучения наноспутниковых технологий, осуществляемая в сотрудничестве с правительством Японии и Технологическим институтом Кюсю.	1				3390789f-52ba-4ad7-ba9f-32ada1e4b23c	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
В Йемене проводились региональные и международные конференции, в том числе по <mark>проблемам</mark> развивающихся демократий, правам арабских женщин и заключенных в Гуантанамо.	1				abeaa295-c189-4d2c-83b0-fe7f14f63b5e	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
Процессы сбора данных для каждого <mark>вида</mark> докладов могут отличаться, однако некоторые общие принципы и ограничения распространяются на все доклады.	1				461e97e3-983a-41c4-9f51-c6402e5e3e97	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
Однако, принимая во внимание мнения участников, высказавшихся за включение такого <mark>положения</mark>, гн Арнолд внес на повторное рассмотрение проект текста, содержащий новый пункт 7, посвященный вопросу о чрезмерной плате.	2				ee659e4b-371c-48cf-b06c-ee6870de5bad	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
Кроме того, закон № 48/2002, касающийся проживания иностранцев и условий для административных <mark>депортаций</mark>, был отменен, и парламент утвердил закон № 404/2011.	3				4609742d-141c-4233-bc45-104d8c6f519b	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
В марте Группе сообщили о новом городке старателей, добывающих алмазы, который возник в Виеме, графство Бонг, и в котором собралось значительное число бывших комбатантов, верных бывшему президенту <mark>Чарльзу</mark> Тейлору.	4				77aa59b7-abe3-45ad-9c95-5906a1f3bb37	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
3.2.2.1 Ручные органы управления: руль, сцепление, ручной тормоз, освещение, зажигание, указатели, <mark>выключатель</mark> подачи топлива, дроссельная заслонка, звуковой сигнал.	3				5e4f64f3-0833-4f62-829e-dd8fbf927773	00024bafd1--642fdc66787b801b1c789ca7	e764d7005b06ff11da31e9cab25f4f3c	2023-04-07T09:03:34.464	2023-04-07T09:06:19.864
Артиллерийскому обстрелу с территории <mark>России</mark>, приведшему к жертвам среди гражданского населения, также подвергся населенный пункт Амвросиевка.	1				f6dd96db-99d8-42e9-8030-1c74b9018ddf	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
Вербальная нота Постоянного представительства <mark>Катара</mark> при Организации Объединенных Наций (Вена) от 6 октября 2014 года, адресованная Управлению Организации Объединенных Наций по наркотикам и преступности	3				e9c32d91-656b-4391-91d4-d85a327d7101	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
1. В ноябре 2013 года были запущены следующие космические <mark>объекты</mark>, находящиеся под юрисдикцией и контролем Российской Федерации:	1				157c2ff4-0a4f-4247-85e4-390fffcdf57b	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
Суд подчеркнул, что задача судебных органов в демократическом государстве заключается в гарантировании самого существования <mark>законности</mark>.	1				b040d0ca-62ef-44a0-b93f-99749e1dd16a	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
Соответствующая информация о днях, когда предоставляются такие скидки, сеансах и стоимости размещается на официальных сайтах <mark>кинотеатров</mark>.	1				081f55cf-d33f-48ad-ba66-5c2d0d3b293b	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
90. Гжа <mark>Руин</mark> (Коста-Рика) говорит, что Коста-Рика намерена и далее сотрудничать с УВКПЧ и оказывать ему поддержку, в частности по бюджетным вопросам, в ходе переговоров в Пятом комитете.	1				795b7420-9df4-42da-93c1-a01c305ae310	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
Они вошли в одну летнюю дачу, где они обнаружили двух незнакомых им несовершеннолетних, и автор выстрелил одному из них в лицо из <mark>обреза</mark> ружья, в результате чего последний скончался.	1				ef3feb5f-d293-4aa1-9e6e-f6cb4245b924	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
В настоящее время нет ни одной страны в мире, где <mark>женщины</mark> получают равную плату за труд равной ценности.	1				cd7f7931-799c-47dd-bb6f-9a85532dcb96	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
Подчеркнута также важная роль образования и профес-сионального обучения, в том числе в плане <mark>переподготовки</mark> лиц, имеющих устаревшие специальности.	1				6585e9fc-9ebb-4785-9ccd-1135c35ffd7d	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
Во избежание <mark>повреждения</mark> ударного элемента под нагрузочными салазками помещают неопреновый лист, а ударную поверхность коленного шарнира, изображенную на рис. 13, демонтируют.	1				9f0f723b-49f3-439c-a5ee-dd24321b79db	00024bafd1--642fdce3e7366f05ae3d94af	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:05:39.485	2023-04-07T09:06:00.513
13. <mark>Появление</mark> инициативы по обеспечению минимального уровня социальной защиты на международном уровне хорошо отражено документально.	1				645165ed-ab61-4e16-941d-f2b0148844d5	00024bafd1--642fdcfb5986385871d9f909	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:06:03.411	2023-04-07T09:06:22.652
39. Отделом была создана интернет-платформа государственного управления и институционального строительства (paconnect.unpan.org/group), которая позволяет <mark>кластеру</mark> обеспечивать онлайновый обмен информацией между его членами.	4				c939401a-d98b-4e42-83a8-4ab0ed0691c3	00024bafd1--642fdcfb5986385871d9f909	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:06:03.411	2023-04-07T09:06:22.652
Национальные компетентные органы еще не завершили изучение <mark>обстоятельств</mark> этого дела, и Комиссия будет продолжать следить за развитием событий в тесной консультации с ПРООН.	1				8b4a5fb5-83c0-4358-8c03-69d82eab6420	00024bafd1--642fdcfb5986385871d9f909	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:06:03.411	2023-04-07T09:06:22.652
Они были представлены в рамках процедур министерского <mark>вмешательства</mark> в качестве доказательства предполагаемого будущего преследования, а не предыдущего задержания.	1				6627503f-767a-4439-b339-f5261108871d	00024bafd1--642fdcfb5986385871d9f909	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:06:03.411	2023-04-07T09:06:22.652
