INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
В тех избирательных округах и участках, где избирательные бюллетени напечатаны на языке, понятном для местного населения, <mark>книга</mark> записей может вестись на соответствующем языке.	1				d4e13e44-3b31-4e6c-8d20-a47452951345	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
10. НРГ также проводила обзор дальнейших проектов предложений, касающихся улучшения и/или разъяснения аспектов процедуры испытаний модели <mark>ноги</mark>.	1				e1e6b20c-6517-452e-9f10-1aa0169e8df9	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
Кроме того, для маскировки взрывчатых веществ и предотвращения их обнаружения <mark>собаками</mark> иногда используются такие продукты, как кофе или краски.	1				e9341462-09e2-4762-94bb-a212f33104c2	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
Другими словами, канонические санкции сводятся к лишению привилегий и <mark>прав</mark>, которыми пользовалось или которые предоставлялись определенному лицу в рамках церкви и изменить которые может только Церковь.	2				8cab3f14-74ea-415a-bb61-67b9a58ccd07	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
"Эта инициатива сопровождалась проведенной в средствах массовой информации кампанией под названием ""<mark>Папа</mark>, будь активным!"", которая призывала отцов проводить больше времени со своими детьми."	1				5d56503d-18c8-4776-9afc-e395bb64c4b9	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
Смена собственника фиксировалась только тогда, когда предприятие выплачивало пошлины и налоги на импортированные товары, с тем чтобы продать готовую <mark>продукцию</mark> на внутреннем рынке.	1				49e21d14-5a73-4991-9fad-40356bd9e4b0	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
<mark>Куба</mark> особенно обеспокоена попытками Израиля незаконно и насильственно восстановить свой контроль над комплексом Харам аш-Шариф и мечетью Аль-Акса.	1				2b657e29-a0a8-4cd7-8c03-c30e828cc312	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
Так, в 7 - 9 классах в рамках предмета <<<mark>Самопознание</mark>>> изучается раздел <<Человек и общество>>.	1				f2e6d8b1-7968-44b6-89df-e336c66c4a32	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
Кроме того, Организация Объединенных Наций подтвердила <mark>грабежи</mark> и поджоги в двух больницах, расположенных в округе Буди, штат Восточная Экватория, в результате столкновений между угонщиками скота и правительственными силами.	1				c4284b53-d627-4758-a2ff-32f12c5361e0	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
Надлежит в законодательном порядке установить требование, предписывающее использование детской удерживающей системы с учетом возраста, роста и <mark>веса</mark> ребенка.	1				63de428e-c58a-48c9-8ccf-5c71e3ea6018	00024bb06d--642fe30e615da75d478cd394	b6932725d414f537004d33731aefc5dd	2023-04-07T09:31:58.411	2023-04-07T09:32:15.759
