INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
69. Боевики ИГИШ избивают лиц, находящихся в центрах содержания под стражей в мухафазах Эр-Ракка и Алеппо, во время <mark>допросов</mark>.	1				0746a416-c604-4987-a8c6-02b4c07ad43d	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
В приложении IV подробно описываются нападения на гражданских лиц, которые привели к гибели нескольких человек. 24 июня на улице Бейт-ат-Тавеел в пригороде Вади-ад-Дахаб в городе Хомс взорвался начиненный <mark>взрывчаткой</mark> автомобиль.	1				f3072a34-a507-423b-9958-9cbd7630ba37	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
"3.2.4.3.2 В периоды выдерживания между отдельными циклами ВЦИМГ <mark>выключатель</mark> зажигания должен находиться в положении ""выключено"", а ПЭАС не подзаряжают от внешнего источника электроэнергии."	1				27228ed3-f67f-4671-bb62-d57a0fe63a33	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
При <mark>зарождении</mark> организации женщины в Кении сталкивались с целым рядом проблем, большинство из которых были предметом обсуждения в Пекине.	1				6704a0cd-7e2f-4e67-852c-84966a66427d	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
1.3 В соответствии с пунктом 10 правила 70 его правил процедуры, Комитет просил стороны представить дополнительные письменные <mark>объяснения</mark> в связи со следующими вопросами:	3				2a1e36e8-0999-4d29-b258-50d846c85f07	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
1. Каждое судно, за исключением малых и морских судов, должно иметь на корпусе или на прочно прикрепленных <mark>щитках</mark> или табличках следующие опознавательные знаки:	1				b35e806c-8791-4b58-a464-036c5fb8c8c2	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
Государство-участник считает, что выражение лишь такого рода <mark>несогласия</mark> является недостаточным для подтверждения автором ее утверждений о нарушении положений статей 1 - 3 Конвенции.	1				79613b27-5eb7-4370-a8b6-44e582be8ddd	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
Государствам-членам оказывалась также <mark>поддержка</mark> в целях обеспечения лучшего понимания режима санкций и содействия осуществлению санкционных мер.	1				b675a8d6-0b21-4293-ba38-15030658c68b	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
10. Г-н Гильерме де Агияр <mark>Патриота</mark> (Бразилия) говорит, что его делегация поддерживает представление данного проекта резолюции.	1				687161ef-f20c-4344-82ad-9cc901ed5426	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
"Боевиков из ""Front démocratique du peuple centrafricain"" (<<Демократический фронт центральноафриканского народа>>) и группы <<<mark>Революция</mark> и справедливость>> видели передвигающимися пешком или, гораздо реже, на мотоциклах."	1				892a8659-edff-44a4-950a-ba0a6e48d814	00024bb00b--642fdde1dc4be92e38c3b8c8	bd06b4589827a2162c79f5d76770224b	2023-04-07T09:09:53.808	2023-04-07T09:10:11.763
